"color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","movie_title","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"Color","Christian Sesma",6,82,9,648,"Brooke Newton",904,NA,"Thriller","Bokeem Woodbine","AWOL-72 ",520,4092,"Brett Wagner",4,"police officer|police officer taken hostage","http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1",8,"English","USA","R",3e+06,2015,779,3.9,NA,398
"Color","Sam Raimi",525,130,0,11000,"Mila Kunis",44000,234903076,"Adventure|Family|Fantasy","Tim Holmes","Oz the Great and Powerful ",175413,73441,"James Franco",4,"circus|magic|magician|oz|witch","http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1",511,"English","USA","PG",2.15e+08,2013,15000,6.4,2.35,60000
" Black and White","Tay Garnett",7,119,10,275,"Greer Garson",509,NA,"Drama","Jessica Tandy","The Valley of Decision ",1314,1490,"Lionel Barrymore",0,"immigrant|maid|steel mill|strike|union","http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1",29,"English","USA","Passed",2160000,1945,284,7.5,1.37,68
"Color","Anthony Minghella",203,139,333,1000,"Matt Damon",22000,81292135,"Crime|Drama|Thriller","Philip Seymour Hoffman","The Talented Mr. Ripley ",137891,36810,"Jack Davenport",1,"1950s|italy|mistaken identity|nudity|sociopath","http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1",696,"English","USA","R",4e+07,1999,13000,7.3,1.85,0
"Color","Sylvain White",86,109,41,748,"Laz Alonso",997,61356221,"Drama|Music|Romance","Chris Brown","Stomp the Yard ",19505,3544,"Harry Lennix",0,"atlanta georgia|competition|dancer|death|fraternity","http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1",162,"English","USA","PG-13",1.4e+07,2007,826,5.2,2.35,0
"Color","",1,60,NA,143,"Jon Tenney",11000,NA,"Comedy|Drama|Romance","Anne Hathaway","Get Real             ",415,11618,"Debrah Farentino",5,"breaking the fourth wall|brother brother relationship|high school friends|imperative in title|skateboard","http://www.imdb.com/title/tt0212662/?ref_=fn_tt_tt_1",26,"English","USA","",NA,NA,289,7.3,1.33,43
"Color","Wolfgang Petersen",231,130,249,461,"Mary Elizabeth Mastrantonio",784,182618434,"Action|Adventure|Drama|Thriller","Karen Allen","The Perfect Storm ",133076,2684,"Bob Gunton",0,"death|fish|fishing|sea|storm","http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1",779,"English","USA","PG-13",1.4e+08,2000,638,6.4,2.35,0
"Color","Nathan Smith Jones",1,77,7,69,"Frank Gerrish",206,NA,"Comedy","Richard Moll","The Work and the Story ",98,516,"Christopher Robin Miller",0,"latter day saints|lds film|mock documentary|mormon|mormonism","http://www.imdb.com/title/tt0339921/?ref_=fn_tt_tt_1",5,"English","USA","",103000,2003,81,5.7,NA,0
"Color","Shana Feste",135,117,19,461,"Cinda McCain",3000,20218921,"Drama|Music","Leighton Meester","Country Strong ",14814,4204,"Tim McGraw",4,"country music|panties|pink panties|relapse|songwriter","http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1",114,"English","Official site","PG-13",1.5e+07,2010,646,6.3,2.35,0
"Color","Jeff Nathanson",42,93,23,596,"Glenn Morshower",2000,463730,"Comedy","Matthew Broderick","The Last Shot ",3789,5240,"Tim Blake Nelson",10,"fbi|movie producer|sting operation|undercover|urination","http://www.imdb.com/title/tt0357054/?ref_=fn_tt_tt_1",39,"English","USA","R",NA,2004,894,5.7,1.85,89
"Color","David McNally",73,89,18,226,"Dyan Cannon",658,66734992,"Action|Adventure|Comedy|Crime","Estella Warren","Kangaroo Jack ",23476,1233,"Bill Hunter",0,"australia|body paint|kangaroo|mob|money","http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1",181,"English","USA","PG",6e+07,2003,257,4.4,2.35,858
"Color","Brian Levant",57,90,32,809,"Mark Addy",1000,35231365,"Comedy|Family|Romance|Sci-Fi","Taylor Negron","The Flintstones in Viva Rock Vegas ",15517,6299,"Danny Woodburn",0,"based on tv series|love|prequel|the flintstones|title appears in song","http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1",85,"English","USA","PG",6e+07,2000,891,3.6,1.85,500
"Color","Alex Proyas",225,115,295,466,"Bruce Greenwood",10000,144795350,"Action|Mystery|Sci-Fi|Thriller","Will Smith","I, Robot ",387632,12068,"Chi McBride",1,"humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot","http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1",789,"English","USA","PG-13",1.2e+08,2004,981,7.1,2.35,0
"Color","Erik White",62,99,17,826,"Loretta Devine",918,24708699,"Comedy","Brandon T. Jackson","Lottery Ticket ",7991,4797,"Shad Moss",7,"block party|eurocopter ec120 colibri|fortune cookie|lottery ticket|reverend","http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1",30,"English","USA","PG-13",NA,2010,912,4.9,2.35,0
"Color","Nicholas Meyer",112,110,120,664,"Kurtwood Smith",12000,74888996,"Action|Adventure|Sci-Fi|Thriller","Leonard Nimoy","Star Trek VI: The Undiscovered Country ",55513,16230,"Nichelle Nichols",0,"captain|explosion|klingon|moon|peace","http://www.imdb.com/title/tt0102975/?ref_=fn_tt_tt_1",188,"English","USA","PG",3e+07,1991,1000,7.2,2.35,0
"Color","David Frankel",180,115,64,664,"Kathleen Turner",2000,143151473,"Comedy|Drama|Family","Eric Dane","Marley & Me ",116681,4811,"Haley Bennett",0,"box office hit|dog|dog movie|florida|pet name in title","http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1",320,"English","USA","PG",6e+07,2008,899,7.1,2.35,11000
"Color","Bruno Barreto",1,99,9,3,"Sonia Braga",866,NA,"Comedy|Drama|Romance","Marcello Mastroianni","Gabriela ",712,1179,"Joffre Soares",0,"based on novel|brazil|female underarm hair|sex in a window|star appears nude","http://www.imdb.com/title/tt0085575/?ref_=fn_tt_tt_1",9,"Portuguese","Brazil","R",NA,1983,308,6.4,2.35,114
"Color","Greg Mottola",342,109,99,57,"Nelson Ascencio",176,37371385,"Adventure|Comedy|Sci-Fi","Bobby Lee","Paul ",192462,390,"Jeremy Owen",0,"alien|geek|nerd|road trip|ufo","http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1",334,"English","USA","R",4e+07,2011,61,7,2.35,42000
"Color","Rob Cohen",211,101,357,374,"Chad Lindberg",907,25863915,"Action|Crime|Mystery|Thriller","Cicely Tyson","Alex Cross ",28257,2471,"Carmen Ejogo",0,"assassin|detective|partner|police|serial killer","http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1",151,"English","USA","PG-13",3.5e+07,2012,445,5.1,2.35,11000
"Color","Kundan Shah",1,NA,4,72,"Bobby Deol",353,NA,"Action|Comedy|Romance|Thriller","Karisma Kapoor","Hum To Mohabbat Karega ",275,613,"Shakti Kapoor",2,"elevator|news reporter|police|restaurant|waiter","http://www.imdb.com/title/tt0249588/?ref_=fn_tt_tt_1",1,"Hindi","India","",NA,2000,89,2.8,NA,10
"Color","James Isaac",205,85,52,489,"Kane Hodder",1000,12610731,"Action|Horror|Sci-Fi|Thriller","Peter Mensah","Jason X ",38985,3050,"Lexa Doig",1,"jason voorhees|lake|machete|scientist|slasher","http://www.imdb.com/title/tt0211443/?ref_=fn_tt_tt_1",673,"English","USA","R",1.1e+07,2001,935,4.4,1.85,0
"Color","Nora Ephron",153,119,0,744,"Jean Stapleton",15000,115731542,"Comedy|Drama|Romance","Tom Hanks","You've Got Mail ",151812,17768,"Dave Chappelle",2,"bookstore|competing businesses|instant messaging|new york city|shop owner","http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1",556,"English","USA","PG",6.5e+07,1998,793,6.5,1.85,0
"Color","Tobe Hooper",277,88,365,177,"Edwin Neal",383,30859000,"Horror|Thriller","Gunnar Hansen","The Texas Chain Saw Massacre ",96411,1094,"Marilyn Burns",0,"cannibal|chainsaw|hitchhiker|independent film|leatherface","http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1",826,"English","USA","R",83532,1974,371,7.5,1.85,0
"Color","",20,45,NA,260,"Bobby Campo",460,NA,"Crime|Drama|Horror|Mystery|Thriller","Bex Taylor-Klaus","Scream: The TV Series             ",18058,2380,"Jason Wiles",0,"generation y|millennial generation|murder|teenage girl|throat slitting","http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1",68,"English","USA","TV-14",NA,NA,292,7.3,16,0
"Color","Mark Rosman",69,95,15,528,"Lin Shaye",1000,51431160,"Comedy|Family|Romance","Dan Byrd","A Cinderella Story ",62861,3092,"Julie Gonzalo",2,"cinderella story|correspondence|evil step mother|female protagonist|teenage girl","http://www.imdb.com/title/tt0356470/?ref_=fn_tt_tt_1",232,"English","USA","PG",2e+07,2004,852,5.9,1.85,0
"Color","Gore Verbinski",313,151,563,1000,"Orlando Bloom",40000,423032628,"Action|Adventure|Fantasy","Johnny Depp","Pirates of the Caribbean: Dead Man's Chest ",522040,48486,"Jack Davenport",2,"box office hit|giant squid|heart|liar's dice|monster","http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1",1832,"English","USA","PG-13",2.25e+08,2006,5000,7.3,2.35,5000
"Color","Kirk Jones",160,99,52,148,"James Frain",22000,8855646,"Adventure|Drama","Robert De Niro","Everybody's Fine ",49855,23409,"Brendan Sexton III",1,"bus trip|parental love|retirement|surprise visit|train ride","http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1",117,"English","USA","PG-13",2.1e+07,2009,1000,7.2,2.35,10000
"Color","Bill Condon",322,115,386,12000,"Kristen Stewart",21000,292298923,"Adventure|Drama|Fantasy|Romance","Robert Pattinson","The Twilight Saga: Breaking Dawn - Part 2 ",185394,59177,"Taylor Lautner",3,"battle|friend|super strength|vampire|vision","http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1",329,"English","USA","PG-13",1.2e+08,2012,17000,5.5,2.35,65000
"Color","Anne Fletcher",175,111,98,71,"Bern Cohen",2000,76806312,"Comedy|Romance","Judy Greer","27 Dresses ",124501,2978,"Yetta Gottesman",1,"boss|bridesmaid|friend|love|wedding","http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1",154,"English","USA","PG-13",3e+07,2008,805,6.1,2.35,0
"Color","Richard Glatzer",69,90,25,138,"Jesse Garcia",231,1689999,"Drama","Emily Rios","Quinceañera ",3675,771,"Alicia Sixtos",1,"15th birthday|birthday|gay|party|security guard","http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1",48,"Spanish","USA","R",4e+05,2006,200,7.1,2.35,426
"Color","Martin Scorsese",120,128,17000,387,"Robert Mitchum",22000,79100000,"Crime|Thriller","Robert De Niro","Cape Fear ",127503,24006,"Joe Don Baker",0,"lawyer|neo noir|prison|rapist|southern gothic","http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1",261,"English","USA","R",3.5e+07,1991,1000,7.3,2.35,0
"Color","Jane Campion",83,121,319,11,"Ian Mune",1000,40158000,"Drama|Music|Romance","Holly Hunter","The Piano ",63931,1051,"Geneviève Lemon",1,"adultery|daughter|male rear nudity|new zealand|piano","http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1",241,"English","New Zealand","R",7e+06,1993,18,7.6,1.85,0
"Color","Luis Mandoki",106,102,43,280,"Shirley Knight",308,24044532,"Drama|Romance","Sonia Braga","Angel Eyes ",19686,1440,"Kari Matchett",0,"apartment|fate|gun|love|mysterious man","http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1",180,"English","USA","R",3.8e+07,2001,285,5.6,1.85,689
"Color","Christian Duguay",53,93,18,443,"Bridgette Wilson-Sampras",3000,4835968,"Action|Adventure|Thriller","Rufus Sewell","Extreme Ops ",4821,4123,"Rupert Graves",0,"commercial|extreme sports|mountain|serbian|terrorist","http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1",82,"English","UK","PG-13",4e+07,2002,545,4.5,2.35,158
"Color","Ben Affleck",656,130,0,650,"Scoot McNairy",1000,136019448,"Biography|Drama|History|Thriller","Clea DuVall","Argo ",452465,3133,"Tate Donovan",1,"1970s|cia|f word|u.s. embassy|year 1979","http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1",695,"English","USA","R",44500000,2012,660,7.7,2.35,89000
"Color","Patrick Creadon",88,94,3,2,"Bill Clinton",196,3117666,"Documentary","Ken Burns","Wordplay ",3394,382,"Bob Dole",0,"comedian|crossword puzzle|editor|new york times|puzzle","http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1",43,"English","USA","PG",NA,2006,184,7.4,1.66,694
"Color","Youssef Delara",16,80,8,183,"Jenni Rivera",2000,2833383,"Drama|Music","Noel Gugliemi","Filly Brown ",910,2459,"Jorge Diaz",1,"","http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1",11,"English","USA","R",427000,2012,245,5.7,2.35,0
"Color","Peter Segal",94,109,88,571,"Janet Jackson",611,123307945,"Comedy|Romance|Sci-Fi","Larry Miller","Nutty Professor II: The Klumps ",39391,2818,"Chris Elliott",1,"alter ego|marriage|professor|scientist|serum","http://www.imdb.com/title/tt0144528/?ref_=fn_tt_tt_1",171,"English","USA","PG-13",6.5e+07,2000,592,4.3,1.85,374
"Color","Michael Anderson",112,119,23,440,"Jenny Agutter",1000,25000000,"Action|Adventure|Sci-Fi","Farrah Fawcett","Logan's Run ",39847,2951,"Peter Ustinov",1,"cat|computer|cult film|runner|sanctuary","http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1",242,"English","USA","PG",9e+06,1976,659,6.8,2.35,0
"Color","Adam Shankman",77,94,163,2000,"Tom Welling",12000,82569532,"Adventure|Comedy|Family","Taylor Lautner","Cheaper by the Dozen 2 ",42737,20348,"Alyson Stoner",6,"children|competition|rival|second part|vacation","http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1",128,"English","USA","PG",6e+07,2005,3000,5.4,2.35,781
"Color","Atom Egoyan",226,96,460,73,"Meghan Heffern",14000,3074838,"Drama|Mystery|Romance|Thriller","Liam Neeson","Chloe ",56264,14372,"Natalie Lisinska",2,"bare chested boy|doctor|escort|infidelity|prostitute","http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1",166,"English","USA","R",1.1e+07,2009,153,6.3,1.85,0
"Color","Paul McGuigan",202,110,118,1000,"Morgan Freeman",13000,22494487,"Crime|Drama|Mystery|Thriller","Bruce Willis","Lucky Number Slevin ",262160,26451,"Dorian Missick",3,"coroner|death|gay son|love|mistaken identity","http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1",507,"English","Germany","R",2.7e+07,2006,11000,7.8,2.35,10000
"Color","Timur Bekmambetov",1,141,335,635,"Ayelet Zurer",11000,NA,"Adventure|Drama|History","Morgan Freeman","Ben-Hur ",57,13379,"Moises Arias",2,"","http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1",1,"English","USA","PG-13",NA,2016,745,6.1,2.35,0
"Color","Dave Carroll",10,92,0,NA,"",0,NA,"Documentary","Chris 'Wonder' Schoeck","Bending Steel ",53,0,"",0,"","http://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1",10,"English","USA","",50000,2013,NA,7.9,16,33
"Color","Gary Nelson",90,98,20,160,"Maximilian Schell",889,NA,"Action|Sci-Fi","Robert Forster","The Black Hole ",18481,2110,"Yvette Mimieux",0,"black hole|escape|palomino|robot|scientist","http://www.imdb.com/title/tt0078869/?ref_=fn_tt_tt_1",230,"English","USA","PG",2e+07,1979,877,5.9,2.35,4000
"Color","Robert Iscove",67,94,7,95,"Amanda Detmer",3000,20627372,"Comedy|Drama|Romance","Alyson Hannigan","Boys and Girls ",13661,3451,"Tsianina Joelson",3,"best friend|break up|friendship|graduation|male in underwear","http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1",134,"English","USA","PG-13",1.6e+07,2000,240,5.3,1.85,487
"Color","S.R. Bindler",26,85,0,499,"Scott Glenn",11000,36497,"Comedy","Matthew McConaughey","Surfer, Dude ",7367,14599,"Sarah Wright",0,"barefoot|endorsement|surfboard|virtual reality|waves","http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1",37,"English","USA","R",6e+06,2008,826,4.7,1.85,850
"Color","Todd Phillips",334,108,480,706,"Rob Riggle",14000,277313371,"Comedy","Bradley Cooper","The Hangover ",583341,17623,"Mike Epps",3,"drunkenness|female nudity|hangover|hedonism|morning after","http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1",626,"English","USA","R",3.5e+07,2009,839,7.8,2.35,24000
"Color","Charles Binamé",20,124,2,23,"Roy Dupuis",413,NA,"Biography|Drama|Sport","Stephen McHattie","The Rocket: The Legend of Rocket Richard ",4412,733,"Julie LeBreton",0,"fan|french canadian|hockey|hockey player|machinist","http://www.imdb.com/title/tt0460505/?ref_=fn_tt_tt_1",31,"French","Canada","PG",8e+06,2005,265,7.7,2.35,520
"Color","Gurinder Chadha",161,112,98,397,"Parminder Nagra",883,32541719,"Comedy|Drama|Romance|Sport","Archie Panjabi","Bend It Like Beckham ",89806,2201,"Anupam Kher",0,"hinduism|marriage engagement|soccer|team|tradition","http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1",438,"English","UK","PG-13",3500159,2002,528,6.7,1.85,0
"Color","Brian Robbins",76,98,48,722,"Joel David Moore",21000,61112916,"Comedy|Family|Fantasy","Robert Downey Jr.","The Shaggy Dog ",14888,24664,"Kristin Davis",0,"animal as human|dog movie|elevator|human becoming an animal|sheepdog","http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1",83,"English","USA","PG",5e+07,2006,936,4.4,2.35,747
"Color","David Robert Mitchell",533,100,421,159,"Ruby Harris",314,14673301,"Horror|Mystery","Maika Monroe","It Follows ",112899,1062,"Jake Weary",0,"ambiguous ending|being followed|sex scene|supernatural|supernatural being","http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1",631,"English","USA","R",2e+06,2014,189,6.9,2.35,45000
" Black and White","David Sington",107,100,90,65,"Buzz Aldrin",168,1134049,"Documentary|History","John F. Kennedy","In the Shadow of the Moon ",5475,408,"Neil Armstrong",0,"1960s|astronaut|moon|nasa|spacecraft accident","http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1",44,"English","UK","PG",2e+06,2007,142,8.1,1.85,0
"Color","",52,28,NA,576,"Kevin Connolly",680,NA,"Comedy|Drama","Debi Mazar","Entourage             ",135643,2867,"Kevin Dillon",2,"actor|fame|friendship between men|hollywood california|sitcom","http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1",145,"English","USA","TV-MA",NA,NA,638,8.5,1.78,0
"Color","Steven Spielberg",252,117,14000,358,"Penelope Wilton",535,52792307,"Adventure|Family|Fantasy","Mark Rylance","The BFG ",12572,1950,"Rafe Spall",0,"cannibal|evil brother|giant|london england|queen","http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1",106,"English","UK","PG",1.4e+08,2016,400,6.8,2.35,27000
"Color","Brad Bird",432,133,663,690,"Jeremy Renner",10000,209364921,"Action|Adventure|Thriller","Tom Cruise","Mission: Impossible - Ghost Protocol ",365104,21768,"Michael Nyqvist",3,"dubai|kremlin|race against time|russian|terrorist","http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1",512,"English","USA","PG-13",1.45e+08,2011,10000,7.4,2.35,35000
"Color","Alexander Payne",549,115,729,552,"Nick Krause",8000,82624961,"Comedy|Drama","Shailene Woodley","The Descendants ",205284,9578,"Beau Bridges",0,"boating accident|daughters|father daughter relationship|hospital|marriage","http://www.imdb.com/title/tt1033575/?ref_=fn_tt_tt_1",439,"English","USA","R",2e+07,2011,727,7.3,2.35,22000
"Color","Emily Dell",8,88,0,311,"Wesley Jonathan",618,NA,"Drama|Music|Romance","Aimee Garcia","B-Girl ",551,2476,"Drew Sidora",0,"brooklyn new york city|los angeles california|teacher|trauma|violence","http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1",10,"English","USA","PG-13",NA,2009,592,4,NA,303
"Color","Mike Marvin",70,93,28,415,"Randy Quaid",1000,3500000,"Action|Horror|Romance|Sci-Fi|Thriller","Clint Howard","The Wraith ",10082,2319,"Nick Cassavetes",2,"arizona|death|gang|police|sheriff","http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1",100,"English","USA","R",2700000,1986,695,5.9,1.85,0
"Color","Rob Reiner",75,114,0,452,"Samantha Mathis",524,65000000,"Comedy|Drama|Romance","Shawna Waldron","The American President ",43027,2668,"Wendie Malick",0,"lobbyist|president|senator|state dinner|widower","http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1",214,"English","USA","PG-13",6.2e+07,1995,517,6.8,2.35,0
"Color","Carter Smith",233,93,27,49,"Jonathan Tucker",960,17427926,"Horror","Laura Ramsey","The Ruins ",60062,1749,"Sergio Calderón",0,"bow and arrow|group of friends|horse|rifle|ruins","http://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1",351,"English","USA","R",8e+06,2008,664,5.9,2.35,0
"Color","Richard Donner",52,121,503,83,"John Wood",2000,NA,"Adventure|Comedy|Drama|Fantasy","Matthew Broderick","Ladyhawke ",33597,2251,"Leo McKern",2,"bishop|escape|hawk|lady|thief","http://www.imdb.com/title/tt0089457/?ref_=fn_tt_tt_1",185,"English","USA","PG-13",2e+07,1985,92,7,2.35,0
"Color","Peter Kassovitz",68,120,0,693,"Mark Margolis",49000,4956401,"Drama|War","Robin Williams","Jakob the Liar ",12601,51657,"Michael Jeter",2,"german|ghetto|hope|nazi|radio","http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1",89,"English","France","PG-13",1.5e+07,1999,1000,6.5,1.85,0
